Manufacturer,Model,Engine size,Fuel type,Year of manufacture,Mileage,Price,car_age,price_per_km,mileage_per_year,engine_size_category,ID
Ford,Focus,2.0,Diesel,2008,48212,17235,18,0.36,48212,Small,45339
Toyota,Yaris,1.0,Hybrid,2008,102459,7695,18,0.08,102459,Small,45340
Ford,Focus,1.6,Petrol,1989,91455,3100,37,0.03,91455,Small,45341
Ford,Mondeo,1.4,Hybrid,2010,119620,11347,16,0.09,119620,Small,45342
BMW,Z4,2.2,Petrol,2010,127193,12450,16,0.1,127193,Medium,45343
VW,Passat,1.8,Diesel,2018,45778,33843,8,0.74,45778,Small,45344
Ford,Focus,2.0,Diesel,1994,146584,3330,32,0.02,146584,Small,45345
Ford,Fiesta,1.4,Hybrid,2007,95369,7747,19,0.08,95369,Small,45346
VW,Passat,2.0,Diesel,1991,141500,2974,35,0.02,141500,Small,45347
VW,Golf,2.0,Petrol,1994,137930,2856,32,0.02,137930,Small,45348
Ford,Focus,1.0,Petrol,2016,36767,21203,10,0.58,36767,Small,45349
Ford,Fiesta,1.2,Petrol,1999,202919,1464,27,0.01,202919,Small,45350
VW,Polo,2.0,Diesel,2001,109624,5018,25,0.05,109624,Small,45351
VW,Golf,1.8,Petrol,1992,120100,2727,34,0.02,120100,Small,45352
VW,Polo,1.4,Petrol,2009,34858,11261,17,0.32,34858,Small,45353
Ford,Mondeo,2.0,Diesel,2019,36000,38278,7,1.06,36000,Small,45354
Ford,Fiesta,1.0,Petrol,2019,18645,19799,7,1.06,18645,Small,45355
Porsche,911,2.6,Petrol,2017,41799,83491,9,2.0,41799,Medium,45356
VW,Polo,1.6,Diesel,2020,23908,28022,6,1.17,23908,Small,45357
VW,Passat,1.8,Diesel,2009,115558,11478,17,0.1,115558,Small,45358
Ford,Focus,1.8,Petrol,2006,76647,11325,20,0.15,76647,Small,45359
Toyota,Yaris,1.0,Petrol,1990,161031,1217,36,0.01,161031,Small,45360
BMW,M5,5.0,Petrol,2000,119367,18462,26,0.15,119367,Large,45361
Ford,Mondeo,2.0,Petrol,1996,131024,4067,30,0.03,131024,Small,45362
Ford,Focus,1.8,Diesel,1997,92654,5834,29,0.06,92654,Small,45363
Ford,Fiesta,1.4,Petrol,1984,152294,896,42,0.01,152294,Small,45364
VW,Golf,2.0,Petrol,1992,203577,1435,34,0.01,203577,Small,45365
Ford,Mondeo,2.0,Diesel,2021,8968,50829,5,5.67,8968,Small,45366
Toyota,Prius,1.0,Hybrid,1994,249408,1136,32,0.0,249408,Small,45367
BMW,Z4,2.0,Petrol,2013,64189,22837,13,0.36,64189,Small,45368
VW,Polo,1.0,Petrol,2017,21376,17519,9,0.82,21376,Small,45369
VW,Passat,1.6,Diesel,1989,262346,805,37,0.0,262346,Small,45370
VW,Golf,1.6,Diesel,2004,86561,7694,22,0.09,86561,Small,45371
VW,Golf,1.4,Petrol,2001,180511,2676,25,0.01,180511,Small,45372
Toyota,RAV4,1.8,Hybrid,2017,26898,47141,9,1.75,26898,Small,45373
Ford,Focus,2.0,Diesel,1990,260514,935,36,0.0,260514,Small,45374
Toyota,Prius,1.4,Hybrid,2002,138037,6036,24,0.04,138037,Small,45375
VW,Golf,1.2,Diesel,2016,42556,19788,10,0.46,42556,Small,45376
VW,Golf,1.6,Petrol,2018,31222,26589,8,0.85,31222,Small,45377
VW,Passat,1.8,Petrol,1998,86581,6492,28,0.07,86581,Small,45378
Toyota,RAV4,2.2,Hybrid,2017,19374,54350,9,2.81,19374,Medium,45379
Ford,Mondeo,2.0,Petrol,1999,152708,4172,27,0.03,152708,Small,45380
BMW,M5,5.0,Petrol,1990,200006,4857,36,0.02,200006,Large,45381
BMW,M5,4.0,Petrol,2018,31188,99621,8,3.19,31188,Large,45382
VW,Passat,1.4,Diesel,2004,119710,7026,22,0.06,119710,Small,45383
Toyota,Yaris,1.2,Petrol,1995,176022,1640,31,0.01,176022,Small,45384
VW,Polo,1.2,Petrol,2011,100027,7742,15,0.08,100027,Small,45385
VW,Golf,1.2,Diesel,1989,170586,1272,37,0.01,170586,Small,45386
BMW,Z4,3.0,Petrol,2001,112976,8900,25,0.08,112976,Medium,45387
Toyota,Yaris,1.4,Hybrid,2012,64293,15509,14,0.24,64293,Small,45388
Ford,Fiesta,1.0,Petrol,1994,142105,1603,32,0.01,142105,Small,45389
Ford,Fiesta,1.2,Petrol,1998,126550,2594,28,0.02,126550,Small,45390
VW,Polo,1.2,Diesel,1996,288401,588,30,0.0,288401,Small,45391
Ford,Mondeo,1.8,Petrol,2012,103147,13868,14,0.13,103147,Small,45392
Toyota,Prius,1.4,Hybrid,2021,15971,49060,5,3.07,15971,Small,45393
Ford,Mondeo,2.0,Diesel,2004,78328,10746,22,0.14,78328,Small,45394
Ford,Mondeo,1.8,Petrol,2001,116096,6045,25,0.05,116096,Small,45395
Ford,Fiesta,1.2,Petrol,2014,38787,13852,12,0.36,38787,Small,45396
Toyota,RAV4,2.0,Hybrid,2015,51085,37649,11,0.74,51085,Small,45397
VW,Passat,1.6,Diesel,2019,35171,36348,7,1.03,35171,Small,45398
BMW,Z4,2.0,Petrol,1988,237597,1063,38,0.0,237597,Small,45399
Toyota,Yaris,1.0,Petrol,1995,267011,660,31,0.0,267011,Small,45400
VW,Passat,1.6,Diesel,2022,4300,52596,4,12.23,4300,Small,45401
Ford,Mondeo,1.8,Diesel,1995,152539,3187,31,0.02,152539,Small,45402
Toyota,Yaris,1.4,Hybrid,2021,9641,39031,5,4.05,9641,Small,45403
VW,Passat,2.0,Diesel,1993,130649,3704,33,0.03,130649,Small,45404
Toyota,Yaris,1.0,Hybrid,1991,157917,1603,35,0.01,157917,Small,45405
Toyota,RAV4,2.0,Hybrid,1997,204178,3474,29,0.02,204178,Small,45406
Ford,Mondeo,2.0,Diesel,1996,114806,4841,30,0.04,114806,Small,45407
BMW,X3,2.4,Diesel,2013,57215,28855,13,0.5,57215,Medium,45408
VW,Polo,2.0,Petrol,1999,135918,3413,27,0.03,135918,Small,45409
BMW,X3,3.0,Diesel,2018,33821,51951,8,1.54,33821,Medium,45410
Ford,Mondeo,1.8,Diesel,2018,32983,34577,8,1.05,32983,Small,45411
VW,Polo,1.6,Petrol,1987,369995,161,39,0.0,369995,Small,45412
VW,Passat,1.4,Diesel,1997,126377,4184,29,0.03,126377,Small,45413
BMW,M5,5.0,Petrol,1998,160673,11603,28,0.07,160673,Large,45414
BMW,M5,4.4,Petrol,1995,165401,8566,31,0.05,165401,Large,45415
Ford,Focus,1.0,Diesel,2018,24358,27323,8,1.12,24358,Small,45416
BMW,Z4,2.4,Petrol,2008,93158,14691,18,0.16,93158,Medium,45417
BMW,Z4,2.0,Petrol,2011,96232,16021,15,0.17,96232,Small,45418
Ford,Mondeo,2.0,Diesel,1994,224701,1681,32,0.01,224701,Small,45419
VW,Golf,1.4,Hybrid,1993,312753,560,33,0.0,312753,Small,45420
BMW,X3,2.0,Petrol,2003,159939,6000,23,0.04,159939,Small,45421
Toyota,RAV4,2.0,Hybrid,2011,75908,24519,15,0.32,75908,Small,45422
Toyota,RAV4,2.2,Petrol,1999,170214,4656,27,0.03,170214,Medium,45423
VW,Passat,1.4,Diesel,1999,112421,5322,27,0.05,112421,Small,45424
Porsche,911,3.5,Petrol,2000,176967,11437,26,0.06,176967,Large,45425
Toyota,Yaris,1.4,Petrol,2017,13030,24470,9,1.88,13030,Small,45426
Ford,Fiesta,1.0,Petrol,2020,14393,21657,6,1.5,14393,Small,45427
Ford,Focus,1.8,Petrol,2003,144641,5569,23,0.04,144641,Small,45428
Toyota,Prius,1.8,Hybrid,1994,70627,6602,32,0.09,70627,Small,45429
VW,Polo,1.0,Petrol,2014,17489,14652,12,0.84,17489,Small,45430
Toyota,Yaris,1.0,Hybrid,2015,58855,16585,11,0.28,58855,Small,45431
Ford,Fiesta,1.0,Petrol,2005,125344,3813,21,0.03,125344,Small,45432
VW,Passat,1.4,Diesel,1991,382902,270,35,0.0,382902,Small,45433
Ford,Focus,1.0,Hybrid,2006,74051,10310,20,0.14,74051,Small,45434
BMW,Z4,2.0,Petrol,2021,16921,51684,5,3.05,16921,Small,45435
VW,Polo,2.0,Petrol,1997,190559,1892,29,0.01,190559,Small,45436
VW,Passat,2.0,Diesel,2011,29546,24631,15,0.83,29546,Small,45437
Ford,Focus,1.0,Diesel,1993,261705,799,33,0.0,261705,Small,45438
VW,Polo,1.4,Petrol,2015,56115,14751,11,0.26,56115,Small,45439
BMW,M5,5.0,Petrol,2015,51095,80901,11,1.58,51095,Large,45440
Ford,Focus,2.0,Petrol,2006,117597,8872,20,0.08,117597,Small,45441
Ford,Mondeo,1.6,Diesel,2009,58402,15313,17,0.26,58402,Small,45442
VW,Golf,2.0,Petrol,2010,62396,14398,16,0.23,62396,Small,45443
VW,Golf,1.8,Diesel,2000,196833,2586,26,0.01,196833,Small,45444
VW,Polo,1.6,Petrol,2018,23396,23423,8,1.0,23396,Small,45445
Toyota,Prius,1.4,Hybrid,1993,182302,2292,33,0.01,182302,Small,45446
VW,Polo,2.0,Diesel,2017,41611,23143,9,0.56,41611,Small,45447
Porsche,718 Cayman,4.0,Petrol,1996,124234,8169,30,0.07,124234,Large,45448
Ford,Fiesta,1.4,Petrol,1996,41488,4434,30,0.11,41488,Small,45449
VW,Golf,1.4,Diesel,2007,89892,8586,19,0.1,89892,Small,45450
BMW,Z4,2.4,Petrol,2019,22401,48081,7,2.15,22401,Medium,45451
Ford,Mondeo,2.0,Diesel,2019,22690,41310,7,1.82,22690,Small,45452
VW,Golf,1.6,Petrol,1996,170166,2239,30,0.01,170166,Small,45453
Ford,Mondeo,1.4,Petrol,2001,141615,4365,25,0.03,141615,Small,45454
BMW,Z4,2.2,Petrol,1988,219656,1312,38,0.01,219656,Medium,45455
VW,Polo,1.4,Petrol,2008,115790,6087,18,0.05,115790,Small,45456
Ford,Mondeo,1.4,Hybrid,2022,10023,51666,4,5.15,10023,Small,45457
Toyota,RAV4,2.4,Hybrid,2006,123325,13617,20,0.11,123325,Medium,45458
VW,Golf,1.4,Diesel,2008,78857,9914,18,0.13,78857,Small,45459
Ford,Fiesta,1.0,Petrol,2008,108398,5300,18,0.05,108398,Small,45460
Toyota,Yaris,1.2,Hybrid,2018,12011,29218,8,2.43,12011,Small,45461
VW,Polo,2.0,Petrol,1998,215685,1620,28,0.01,215685,Small,45462
VW,Golf,1.2,Petrol,2001,119366,4080,25,0.03,119366,Small,45463
Toyota,Prius,1.4,Hybrid,2015,26034,31108,11,1.19,26034,Small,45464
Porsche,718 Cayman,2.0,Petrol,2012,48681,28520,14,0.59,48681,Small,45465
Toyota,RAV4,1.8,Hybrid,2009,113305,15552,17,0.14,113305,Small,45466
Ford,Focus,1.4,Petrol,2002,85259,7207,24,0.08,85259,Small,45467
VW,Passat,1.6,Diesel,2010,62525,16838,16,0.27,62525,Small,45468
VW,Golf,1.6,Diesel,2009,129750,7780,17,0.06,129750,Small,45469
Ford,Fiesta,1.4,Petrol,2020,17706,25171,6,1.42,17706,Small,45470
VW,Passat,2.0,Diesel,2019,25779,42895,7,1.66,25779,Small,45471
VW,Golf,1.4,Diesel,2012,48054,15830,14,0.33,48054,Small,45472
Ford,Mondeo,1.8,Diesel,2015,40213,27126,11,0.67,40213,Small,45473
VW,Passat,1.4,Diesel,1989,290650,577,37,0.0,290650,Small,45474
Ford,Fiesta,1.2,Petrol,2018,38994,18063,8,0.46,38994,Small,45475
Toyota,Yaris,1.4,Hybrid,1993,203014,1472,33,0.01,203014,Small,45476
Toyota,Prius,1.0,Hybrid,2007,45181,13781,19,0.31,45181,Small,45477
Toyota,RAV4,2.4,Petrol,1993,227934,1963,33,0.01,227934,Medium,45478
Ford,Mondeo,1.6,Diesel,2005,132290,6890,21,0.05,132290,Small,45479
VW,Passat,1.8,Diesel,2013,38968,25268,13,0.65,38968,Small,45480
VW,Polo,1.0,Petrol,1989,256380,433,37,0.0,256380,Small,45481
BMW,M5,4.0,Petrol,2020,19864,121330,6,6.11,19864,Large,45482
BMW,X3,2.4,Diesel,1993,109909,5269,33,0.05,109909,Medium,45483
Ford,Fiesta,1.4,Petrol,2010,66342,9638,16,0.15,66342,Small,45484
VW,Passat,2.0,Petrol,1995,201558,2224,31,0.01,201558,Small,45485
Toyota,RAV4,1.8,Petrol,2014,53407,27441,12,0.51,53407,Small,45486
VW,Polo,1.4,Petrol,1995,152246,1917,31,0.01,152246,Small,45487
VW,Golf,1.6,Hybrid,1992,190034,1735,34,0.01,190034,Small,45488
VW,Polo,1.2,Diesel,2004,169548,2939,22,0.02,169548,Small,45489
Porsche,Cayenne,2.6,Diesel,2016,28157,59636,10,2.12,28157,Medium,45490
Toyota,RAV4,2.2,Hybrid,2013,48374,35145,13,0.73,48374,Medium,45491
VW,Golf,1.4,Petrol,1991,285715,528,35,0.0,285715,Small,45492
Toyota,RAV4,1.8,Hybrid,2018,33508,48512,8,1.45,33508,Small,45493
VW,Polo,1.0,Petrol,2005,109624,4412,21,0.04,109624,Small,45494
VW,Polo,1.6,Petrol,2014,28237,17457,12,0.62,28237,Small,45495
VW,Passat,1.6,Diesel,2004,120342,7475,22,0.06,120342,Small,45496
Toyota,Yaris,1.0,Hybrid,2002,80340,6040,24,0.08,80340,Small,45497
VW,Polo,1.2,Petrol,2005,104955,5005,21,0.05,104955,Small,45498
VW,Polo,2.0,Petrol,1997,158592,2484,29,0.02,158592,Small,45499
VW,Polo,2.0,Petrol,1992,67940,3523,34,0.05,67940,Small,45500
Toyota,Prius,1.8,Hybrid,2000,154098,5258,26,0.03,154098,Small,45501
Ford,Focus,1.6,Diesel,2015,7129,31051,11,4.36,7129,Small,45502
BMW,M5,5.0,Petrol,2000,200728,9400,26,0.05,200728,Large,45503
Ford,Focus,1.0,Hybrid,2007,99648,9203,19,0.09,99648,Small,45504
VW,Passat,1.6,Diesel,2010,98732,13111,16,0.13,98732,Small,45505
Toyota,Yaris,1.4,Petrol,2014,36633,17547,12,0.48,36633,Small,45506
Toyota,Yaris,1.0,Hybrid,2004,157411,3830,22,0.02,157411,Small,45507
Toyota,Yaris,1.2,Hybrid,2019,10519,31479,7,2.99,10519,Small,45508
VW,Golf,2.0,Petrol,1998,166413,2952,28,0.02,166413,Small,45509
VW,Polo,2.0,Diesel,2009,116167,8142,17,0.07,116167,Small,45510
VW,Passat,1.6,Diesel,2013,57466,21249,13,0.37,57466,Small,45511
BMW,X3,2.4,Diesel,2014,25656,37297,12,1.45,25656,Medium,45512
VW,Polo,1.4,Petrol,2005,159103,3528,21,0.02,159103,Small,45513
BMW,Z4,3.0,Petrol,1995,145045,4640,31,0.03,145045,Medium,45514
VW,Polo,1.4,Petrol,2018,19550,22382,8,1.14,19550,Small,45515
Ford,Mondeo,1.6,Diesel,1996,187325,2394,30,0.01,187325,Small,45516
Ford,Mondeo,1.6,Diesel,2016,40502,27290,10,0.67,40502,Small,45517
VW,Polo,1.4,Petrol,1995,144580,2040,31,0.01,144580,Small,45518
Porsche,718 Cayman,2.4,Petrol,1990,268830,1205,36,0.0,268830,Medium,45519
VW,Golf,1.6,Petrol,2018,49553,23821,8,0.48,49553,Small,45520
Ford,Focus,1.0,Diesel,2007,113082,7287,19,0.06,113082,Small,45521
Ford,Mondeo,1.4,Diesel,2021,13242,41578,5,3.14,13242,Small,45522
Ford,Mondeo,1.8,Hybrid,2015,47679,29625,11,0.62,47679,Small,45523
VW,Polo,1.0,Diesel,2020,23031,22262,6,0.97,23031,Small,45524
VW,Passat,1.6,Diesel,2011,54205,18986,15,0.35,54205,Small,45525
VW,Passat,2.0,Diesel,1993,202057,2035,33,0.01,202057,Small,45526
Ford,Focus,1.0,Diesel,1995,230120,1221,31,0.01,230120,Small,45527
Ford,Fiesta,1.4,Petrol,2013,43875,13574,13,0.31,43875,Small,45528
Ford,Mondeo,2.0,Diesel,1995,207473,2098,31,0.01,207473,Small,45529
BMW,M5,4.4,Petrol,1991,241258,3359,35,0.01,241258,Large,45530
VW,Passat,1.4,Petrol,2001,76931,7477,25,0.1,76931,Small,45531
Toyota,Prius,1.4,Hybrid,2021,8958,50922,5,5.68,8958,Small,45532
Ford,Mondeo,1.6,Diesel,2018,15257,36001,8,2.36,15257,Small,45533
Toyota,Prius,1.0,Hybrid,2011,60502,16339,15,0.27,60502,Small,45534
Ford,Fiesta,1.2,Petrol,2006,132022,4237,20,0.03,132022,Small,45535
Toyota,Prius,1.8,Hybrid,2016,72453,28273,10,0.39,72453,Small,45536
VW,Polo,1.2,Petrol,2015,68929,12563,11,0.18,68929,Small,45537
VW,Golf,1.6,Petrol,2019,23440,29706,7,1.27,23440,Small,45538
Toyota,Yaris,1.2,Hybrid,2009,81322,10480,17,0.13,81322,Small,45539
Toyota,Prius,1.4,Hybrid,2007,134338,8676,19,0.06,134338,Small,45540
VW,Golf,1.8,Petrol,2007,138890,6397,19,0.05,138890,Small,45541
Toyota,Prius,1.8,Hybrid,2006,92331,12643,20,0.14,92331,Small,45542
BMW,Z4,2.2,Petrol,1992,198391,2070,34,0.01,198391,Medium,45543
VW,Polo,1.0,Petrol,1991,241680,567,35,0.0,241680,Small,45544
Porsche,718 Cayman,2.0,Petrol,2011,51086,26285,15,0.51,51086,Small,45545
Toyota,Prius,1.8,Hybrid,2007,92991,13451,19,0.14,92991,Small,45546
Ford,Focus,1.4,Diesel,2017,27765,29667,9,1.07,27765,Small,45547
BMW,M5,4.4,Petrol,1990,222199,3738,36,0.02,222199,Large,45548
Ford,Mondeo,2.0,Diesel,1993,109593,4122,33,0.04,109593,Small,45549
Ford,Focus,2.0,Petrol,2011,80776,16195,15,0.2,80776,Small,45550
Ford,Mondeo,1.8,Diesel,2001,152254,4766,25,0.03,152254,Small,45551
Ford,Fiesta,1.4,Petrol,2016,56002,15375,10,0.27,56002,Small,45552
Ford,Fiesta,1.0,Petrol,2004,96101,4443,22,0.05,96101,Small,45553
Porsche,718 Cayman,4.0,Petrol,1987,93596,5638,39,0.06,93596,Large,45554
VW,Polo,1.6,Petrol,2001,73005,5551,25,0.08,73005,Small,45555
BMW,X3,2.4,Diesel,2015,35692,37628,11,1.05,35692,Medium,45556
Ford,Mondeo,1.4,Diesel,1991,227622,1122,35,0.0,227622,Small,45557
Ford,Fiesta,1.4,Petrol,1990,160190,1253,36,0.01,160190,Small,45558
Ford,Mondeo,1.4,Diesel,2003,122593,6085,23,0.05,122593,Small,45559
Toyota,Prius,1.8,Hybrid,2015,50120,30571,11,0.61,50120,Small,45560
VW,Golf,1.4,Petrol,2016,34843,21313,10,0.61,34843,Small,45561
VW,Passat,1.6,Diesel,2006,88214,10830,20,0.12,88214,Small,45562
Ford,Focus,1.0,Diesel,2018,18778,28180,8,1.5,18778,Small,45563
VW,Golf,1.8,Hybrid,2018,21846,35686,8,1.63,21846,Small,45564
Porsche,911,2.6,Petrol,2006,116825,23957,20,0.21,116825,Medium,45565
Ford,Mondeo,2.0,Diesel,2011,50460,20570,15,0.41,50460,Small,45566
VW,Golf,1.8,Petrol,1988,207587,1006,38,0.0,207587,Small,45567
Toyota,Yaris,1.0,Petrol,2019,6375,24470,7,3.84,6375,Small,45568
Toyota,Prius,1.4,Hybrid,2003,176309,4701,23,0.03,176309,Small,45569
Ford,Focus,1.8,Diesel,2000,185029,3413,26,0.02,185029,Small,45570
Toyota,Yaris,1.2,Hybrid,2017,16695,26656,9,1.6,16695,Small,45571
Ford,Focus,1.8,Petrol,2019,25674,37044,7,1.44,25674,Small,45572
VW,Polo,1.6,Petrol,1991,164151,1422,35,0.01,164151,Small,45573
Toyota,RAV4,2.2,Hybrid,2005,157268,9289,21,0.06,157268,Medium,45574
VW,Golf,1.2,Petrol,1988,211156,796,38,0.0,211156,Small,45575
BMW,Z4,3.0,Petrol,2003,50671,15657,23,0.31,50671,Medium,45576
BMW,Z4,2.2,Petrol,2004,63966,13164,22,0.21,63966,Medium,45577
VW,Golf,1.6,Petrol,2003,162124,3820,23,0.02,162124,Small,45578
VW,Golf,1.8,Petrol,2010,68008,13164,16,0.19,68008,Small,45579
Ford,Fiesta,1.2,Petrol,2004,113350,4284,22,0.04,113350,Small,45580
VW,Golf,1.2,Petrol,2019,20247,26186,7,1.29,20247,Small,45581
VW,Passat,2.0,Diesel,2010,67788,18185,16,0.27,67788,Small,45582
VW,Polo,1.0,Petrol,1998,146839,2068,28,0.01,146839,Small,45583
VW,Golf,2.0,Hybrid,2020,8609,46155,6,5.36,8609,Small,45584
VW,Polo,1.4,Petrol,2005,161809,3449,21,0.02,161809,Small,45585
BMW,M5,5.0,Petrol,2019,17473,128571,7,7.36,17473,Large,45586
Ford,Focus,2.0,Petrol,2009,83291,13928,17,0.17,83291,Small,45587
VW,Golf,1.4,Diesel,2013,65822,15106,13,0.23,65822,Small,45588
VW,Golf,1.2,Petrol,2000,207925,1823,26,0.01,207925,Small,45589
Toyota,RAV4,2.2,Petrol,2001,111896,8495,25,0.08,111896,Medium,45590
VW,Golf,1.2,Diesel,1989,275981,492,37,0.0,275981,Small,45591
VW,Golf,1.4,Petrol,1996,150348,2469,30,0.02,150348,Small,45592
Toyota,Yaris,1.0,Petrol,2006,99144,5750,20,0.06,99144,Small,45593
VW,Golf,1.8,Diesel,2010,91881,11724,16,0.13,91881,Small,45594
Toyota,RAV4,2.4,Hybrid,2009,70104,24445,17,0.35,70104,Medium,45595
Ford,Mondeo,2.0,Diesel,1999,160418,4110,27,0.03,160418,Small,45596
Toyota,Yaris,1.0,Petrol,2018,20218,21263,8,1.05,20218,Small,45597
Toyota,RAV4,2.0,Hybrid,1990,258215,1333,36,0.01,258215,Small,45598
Ford,Fiesta,1.4,Petrol,1998,204945,1453,28,0.01,204945,Small,45599
Porsche,Cayenne,2.6,Petrol,1999,147738,7901,27,0.05,147738,Medium,45600
Porsche,Cayenne,3.0,Petrol,2005,103842,17814,21,0.17,103842,Medium,45601
Toyota,RAV4,2.2,Hybrid,1994,251734,1938,32,0.01,251734,Medium,45602
VW,Polo,1.0,Petrol,2010,82481,7493,16,0.09,82481,Small,45603
VW,Passat,1.4,Diesel,2010,100233,12131,16,0.12,100233,Small,45604
Ford,Mondeo,1.6,Diesel,1995,130644,3584,31,0.03,130644,Small,45605
Ford,Focus,1.4,Petrol,1988,232104,847,38,0.0,232104,Small,45606
Ford,Focus,1.4,Petrol,1986,331379,291,40,0.0,331379,Small,45607
VW,Passat,2.0,Petrol,2010,73579,16661,16,0.23,73579,Small,45608
Ford,Focus,1.4,Diesel,1993,128475,3011,33,0.02,128475,Small,45609
Ford,Fiesta,1.4,Hybrid,2009,71489,10455,17,0.15,71489,Small,45610
Ford,Fiesta,1.4,Petrol,2003,154323,3130,23,0.02,154323,Small,45611
VW,Golf,1.2,Petrol,1990,188074,1114,36,0.01,188074,Small,45612
Ford,Mondeo,1.8,Diesel,2000,155099,4355,26,0.03,155099,Small,45613
Ford,Focus,1.0,Petrol,2011,67915,12494,15,0.18,67915,Small,45614
VW,Golf,1.6,Petrol,1986,135615,1526,40,0.01,135615,Small,45615
Ford,Mondeo,1.4,Petrol,2013,70421,16461,13,0.23,70421,Small,45616
Porsche,718 Cayman,2.4,Petrol,1990,225110,1803,36,0.01,225110,Medium,45617
Ford,Focus,1.4,Petrol,2017,52878,24306,9,0.46,52878,Small,45618
Ford,Mondeo,2.0,Diesel,2013,72241,20407,13,0.28,72241,Small,45619
Toyota,Prius,1.0,Hybrid,1988,239487,834,38,0.0,239487,Small,45620
Ford,Fiesta,1.0,Diesel,1988,138333,1163,38,0.01,138333,Small,45621
Toyota,Prius,1.4,Hybrid,2018,25482,38114,8,1.5,25482,Small,45622
VW,Passat,2.0,Petrol,2016,49859,28994,10,0.58,49859,Small,45623
VW,Golf,1.6,Hybrid,1994,142847,2947,32,0.02,142847,Small,45624
VW,Golf,1.8,Petrol,1988,200078,1075,38,0.01,200078,Small,45625
VW,Passat,1.6,Diesel,2007,85186,11826,19,0.14,85186,Small,45626
Porsche,Cayenne,3.5,Petrol,2008,78294,28197,18,0.36,78294,Large,45627
Ford,Focus,1.4,Petrol,2010,40101,16486,16,0.41,40101,Small,45628
VW,Polo,1.6,Petrol,2010,55666,11332,16,0.2,55666,Small,45629
VW,Golf,1.2,Diesel,2008,78133,9225,18,0.12,78133,Small,45630
VW,Golf,1.6,Petrol,1999,156050,3077,27,0.02,156050,Small,45631
VW,Polo,1.0,Petrol,2008,79628,6689,18,0.08,79628,Small,45632
Ford,Focus,1.6,Diesel,1994,137724,3199,32,0.02,137724,Small,45633
Ford,Focus,1.8,Petrol,1994,205139,1827,32,0.01,205139,Small,45634
VW,Passat,2.0,Petrol,2008,75118,14429,18,0.19,75118,Small,45635
Toyota,Yaris,1.0,Petrol,2013,25490,14795,13,0.58,25490,Small,45636
VW,Polo,1.0,Petrol,2011,54912,9622,15,0.18,54912,Small,45637
Ford,Fiesta,1.4,Petrol,1994,190355,1265,32,0.01,190355,Small,45638
VW,Passat,1.4,Diesel,2004,126574,6663,22,0.05,126574,Small,45639
Ford,Focus,1.8,Petrol,2000,171137,3661,26,0.02,171137,Small,45640
Ford,Mondeo,1.4,Diesel,2007,67149,11841,19,0.18,67149,Small,45641
VW,Golf,1.8,Diesel,2008,117989,8457,18,0.07,117989,Small,45642
Toyota,RAV4,2.4,Hybrid,1997,76853,10494,29,0.14,76853,Medium,45643
BMW,M5,5.0,Petrol,2008,61387,47513,18,0.77,61387,Large,45644
VW,Golf,1.8,Diesel,2019,20111,33699,7,1.68,20111,Small,45645
Ford,Focus,1.8,Petrol,1994,174801,2378,32,0.01,174801,Small,45646
VW,Polo,1.4,Diesel,2003,110080,4781,23,0.04,110080,Small,45647
VW,Polo,1.4,Petrol,2017,46386,17913,9,0.39,46386,Small,45648
VW,Polo,1.6,Petrol,2004,170515,3206,22,0.02,170515,Small,45649
VW,Passat,1.4,Petrol,2020,18244,38096,6,2.09,18244,Small,45650
BMW,M5,5.0,Petrol,2016,36178,94679,10,2.62,36178,Large,45651
Toyota,Yaris,1.4,Petrol,2014,60524,15135,12,0.25,60524,Small,45652
Toyota,Yaris,1.2,Hybrid,1991,244233,822,35,0.0,244233,Small,45653
VW,Passat,1.8,Petrol,2006,73914,12078,20,0.16,73914,Small,45654
Ford,Fiesta,1.2,Petrol,2006,81684,6160,20,0.08,81684,Small,45655
VW,Golf,1.4,Diesel,1998,198206,1972,28,0.01,198206,Small,45656
VW,Passat,2.0,Diesel,1989,197081,1628,37,0.01,197081,Small,45657
VW,Golf,1.4,Diesel,1986,187131,976,40,0.01,187131,Small,45658
Ford,Mondeo,1.6,Hybrid,1994,274892,1081,32,0.0,274892,Small,45659
VW,Polo,1.0,Petrol,2010,74627,7909,16,0.11,74627,Small,45660
VW,Passat,1.8,Diesel,2001,73802,9094,25,0.12,73802,Small,45661
Ford,Focus,1.4,Petrol,2007,88383,9840,19,0.11,88383,Small,45662
Ford,Fiesta,1.2,Petrol,1997,232951,978,29,0.0,232951,Small,45663
VW,Golf,1.4,Petrol,2015,20794,21598,11,1.04,20794,Small,45664
Toyota,RAV4,1.8,Petrol,2019,17800,47215,7,2.65,17800,Small,45665
Toyota,RAV4,1.8,Hybrid,1986,266759,894,40,0.0,266759,Small,45666
VW,Passat,1.6,Petrol,1992,98039,3780,34,0.04,98039,Small,45667
Ford,Focus,1.8,Diesel,2000,105430,6492,26,0.06,105430,Small,45668
BMW,Z4,2.0,Petrol,2005,137730,7826,21,0.06,137730,Small,45669
Toyota,Prius,1.4,Hybrid,2014,82271,20404,12,0.25,82271,Small,45670
VW,Golf,1.6,Hybrid,1993,143514,2742,33,0.02,143514,Small,45671
Ford,Mondeo,2.0,Diesel,1991,138569,2882,35,0.02,138569,Small,45672
BMW,M5,4.4,Petrol,2008,63433,43981,18,0.69,63433,Large,45673
